Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,latitude,longitude
2803737,"January 17, 2024",Missouri,Kansas City,2450 Grand Blvd,0,6,0,0,2,N/A,39.08269,-94.582324
2804615,"January 17, 2024",Nevada,Las Vegas,200 block of W Chicago Ave,2,2,0,0,0,N/A,36.150159,-115.158193
2801431,"January 14, 2024",Pennsylvania,Philadelphia,2400 block of N Myrtlewood St,2,4,0,0,0,N/A,39.9927159,-75.1807641
2801357,"January 14, 2024",Mississippi,West Point,W Half Mile St and N Division St,2,3,0,0,3,N/A,33.6144456,-88.6504353
2801260,"January 14, 2024",Texas,Houston,4400 block of Mooney Rd,0,4,0,0,0,N/A,29.8816899,-95.3278986
2800844,"January 13, 2024",Texas,Richmond,17006 Cory Cornel Ln,4,0,1,0,0,N/A,29.6732685,-95.6817001
2799654,"January 11, 2024",California,Compton,1000 block of Acacia Ave,0,5,0,0,0,N/A,33.8874181,-118.2258108
2798627,"January 9, 2024",Virginia,Portsmouth,3700 block of Greenway Ct E,2,2,0,0,1,N/A,36.8237032,-76.3472249
2796605,"January 7, 2024",Alabama,Abbeville,1600 block of Co Rd 40,0,4,0,0,0,N/A,31.1486987,-92.1342921
2822517,"January 6, 2024",California,Reedley,1151 S Church Ave,4,0,0,0,1,N/A,36.5873768,-119.4535312
2794498,"January 4, 2024",Louisiana,Baton Rouge,6315 Greenwell St,1,5,0,0,0,N/A,30.5030565,-91.1272555
2794194,"January 4, 2024",Iowa,Perry,1200 18th St,2,5,1,0,0,N/A,41.8402907,-94.0807379
2792720,"January 1, 2024",Missouri,Springfield,5485 W Sunshine St,0,4,0,0,1,N/A,37.1635619,-93.3963557
2792829,"January 1, 2024",Louisiana,Baton Rouge,4600 block of W Brookstown Dr,1,3,0,0,3,N/A,30.4925453,-91.1329656
2791411,"January 1, 2024",California,Los Angeles,2350 Porter St,2,8,0,0,0,N/A,34.0264151,-118.2306075
2840907,"January 1, 2024",Illinois,Maywood,1500 block of St Charles Rd,2,2,0,0,1,N/A,41.8877961,-87.8520781
2790854,"December 31, 2023",California,Hawthorne,14125 Crenshaw Blvd,1,5,0,0,0,N/A,33.9025199,-118.3272385
2791696,"December 31, 2023",South Carolina,Little River,3389 Hwy 9 E,2,2,0,0,0,N/A,33.8727664,-78.6737795
2791341,"December 31, 2023",North Carolina,Charlotte,300 S Church St,0,5,0,0,1,N/A,35.2269438,-80.847451
2790081,"December 30, 2023",Colorado,Denver,4888 W Colfax Ave,2,2,0,0,0,N/A,39.7401976,-105.0496553
2790633,"December 30, 2023",Texas,Beaumont,6500 block of Bigner Rd,1,4,0,0,0,N/A,30.1409117,-94.1339668
2790559,"December 30, 2023",Florida,Gainesville,1631 NE 16th Ave,0,4,0,0,0,N/A,29.6661634,-82.3036646
2786002,"December 24, 2023",Florida,Orlando (Lockhart),2800 block of Sudman Way,2,3,0,0,0,N/A,28.63904,-81.4463361
2786444,"December 24, 2023",Colorado,Colorado Springs,750 Citadel Dr E,1,3,0,0,1,N/A,38.8430758,-104.7641835
2786038,"December 24, 2023",Texas,Houston,5828 Martin Luther King Blvd,1,4,0,0,0,N/A,29.6965625,-95.33773
2786401,"December 23, 2023",Washington,Seattle,Occidental Ave S and S Washington St,0,5,0,0,0,N/A,47.6008883,-122.3328886
2786253,"December 23, 2023",Texas,Fort Worth,9325 Cynthia Ct,1,4,0,0,0,N/A,32.61866,-97.2965389
2785646,"December 23, 2023",Maryland,Gwynn Oak (Woodlawn),1808 Woodlawn Dr,1,4,0,0,0,N/A,39.3165632,-76.7378097
2784986,"December 22, 2023",New York,Corona (Queens),117-29 143rd St,1,3,0,0,1,N/A,40.6783195,-73.7975516
2784291,"December 21, 2023",District of Columbia,Washington,1399 Half St SW,2,2,0,0,0,N/A,38.8731509,-77.0108781
2783287,"December 20, 2023",Pennsylvania,Philadelphia,7300 block of Chelwynde Ave,1,3,0,0,0,N/A,39.9118325,-75.2400182
2780660,"December 17, 2023",South Carolina,Ridgeland,51 Riverwalk Blvd,2,2,0,0,3,N/A,32.3203257,-80.9372229
2781391,"December 17, 2023",Alabama,Gainestown,Walker Springs Rd and Wooded Acres Rd,0,4,0,0,1,N/A,31.4759603,-87.7403809
2779489,"December 15, 2023",Tennessee,Memphis,3941 Riverdale Rd,2,3,0,0,1,N/A,35.0408516,-89.8318765
2779676,"December 15, 2023",California,Los Angeles,238 E El Segundo Blvd,1,4,0,0,0,N/A,33.9160951,-118.2698647
2779098,"December 14, 2023",Illinois,Ashland,308 Philadelphia Rd,3,1,1,0,0,N/A,39.92121,-122.7094767
2775971,"December 11, 2023",Nevada,Las Vegas,7545 Oso Blanca Rd,3,1,1,0,0,N/A,36.2982169,-115.2899114
2775245,"December 10, 2023",Pennsylvania,Philadelphia,2200 block of N Chadwick St,2,2,0,0,0,N/A,39.9868529,-75.1604819
2775006,"December 9, 2023",Georgia,Atlanta,3005 Peachtree Rd NE,3,1,0,0,0,N/A,33.8392624,-84.379543
2773914,"December 6, 2023",Colorado,Peyton,21885 Akawi Way,3,1,1,0,0,N/A,39.093645,-104.419438
2772021,"December 6, 2023",Nevada,Las Vegas,4505 S Maryland Pkwy,3,1,1,0,0,N/A,36.1067675,-115.1382101
2771255,"December 5, 2023",Texas,Austin,7104 Berkman Dr,6,3,0,0,1,N/A,30.3242263,-97.6915168
2770296,"December 4, 2023",South Carolina,Lugoff,I-20,1,4,0,0,0,N/A,34.1997536,-80.6892486
2769819,"December 3, 2023",Texas,Dallas,9700 block of Royce Dr,4,1,1,0,0,N/A,32.6798031,-96.6556764
2769728,"December 3, 2023",Texas,Houston,4913 Griggs Rd,1,3,0,0,0,N/A,29.699831,-95.341191
2770132,"December 3, 2023",Washington,Vancouver,11511 NE 92nd St,4,0,1,0,0,N/A,45.6890865,-122.5541396
2769880,"December 2, 2023",Ohio,Columbus,400 block of N Ohio Ave,0,4,0,0,0,N/A,39.9732756,-82.9699405
2770501,"December 2, 2023",Ohio,Cleveland,2200 block of St Clair Ave,0,4,0,0,0,N/A,41.5093033,-81.6783879
2769181,"December 2, 2023",California,Fresno,4300 block of E Olive Ave,2,2,0,0,1,N/A,36.7574408,-119.753234
2769379,"December 2, 2023",Colorado,Aurora,1300 block of Joliet St,0,4,0,0,1,N/A,39.7366456,-104.8608492
2769574,"December 2, 2023",Mississippi,Mccomb,560 Presley Blvd,0,5,0,0,0,N/A,31.2268906,-90.4630075
2768663,"December 1, 2023",Nevada,Las Vegas,E Charleston Blvd and N Honolulu St,2,3,0,0,2,N/A,36.1589151,-115.1535642
2767813,"November 29, 2023",North Carolina,Lexington,7000 block of NC-8,0,5,0,0,1,N/A,35.7161105,-80.2682506
2767246,"November 29, 2023",Illinois,Chicago,3600 block of W Flournoy St,1,3,0,0,1,N/A,41.8729981,-87.7158467
2764105,"November 26, 2023",North Carolina,Winston Salem (Winston-salem),3533 N Glenn Ave,0,4,0,1,1,N/A,36.135974,-80.2365589
2764540,"November 26, 2023",California,Los Angeles,836 W 110th St,4,0,0,0,1,N/A,33.9354653,-118.290773
2766505,"November 25, 2023",California,Fontana,15500 block of Eastwind Ave,3,1,0,0,1,N/A,34.1291806,-117.4659719
2763545,"November 23, 2023",Tennessee,Memphis,2707 Kimball Ave,0,4,0,0,0,N/A,35.0948337,-89.9725557
2762964,"November 23, 2023",Georgia,Decatur,3000 block of Cascade Manor Dr,0,4,0,0,0,N/A,33.6977701,-84.2498925
2762712,"November 23, 2023",Illinois,Chicago,2000 block of W Monroe St,0,5,0,0,0,N/A,41.8799963,-87.6772245
2762803,"November 22, 2023",North Carolina,Lumberton,111 W 3rd St,0,6,0,0,1,N/A,34.6188469,-79.0081053
2762681,"November 22, 2023",Mississippi,Goodman,7213 US-51,1,3,0,0,0,N/A,32.9708137,-89.9116634
2761566,"November 21, 2023",Pennsylvania,Philadelphia,3200 block of Fairhill St,2,5,0,0,0,N/A,40.0001462,-75.1400865
2760537,"November 20, 2023",Ohio,Fairborn (Beavercreek),3360 Pentagon Blvd,0,4,1,0,0,N/A,39.7723968,-84.0554253
2760730,"November 20, 2023",Colorado,Westcliffe,173 Rocky Ridge Rd,3,1,0,0,1,N/A,38.2154856,-105.3607427
2759654,"November 19, 2023",Texas,Port Arthur,4400 block of Griffing Dr,0,5,0,0,0,N/A,29.9198079,-93.9218925
2758871,"November 18, 2023",Tennessee,Memphis,3636 Field Lark Dr,4,1,1,0,0,N/A,35.0483537,-90.1022826
2759002,"November 18, 2023",Arkansas,Little Rock,7101 W 12th St,1,3,0,0,2,N/A,34.7414591,-92.35291
2759046,"November 18, 2023",California,Spring Valley,9034 Ildica St,0,5,0,0,0,N/A,32.7286603,-117.0054951
2757292,"November 16, 2023",Ohio,Willoughby,7166 Mentor Ave,3,1,1,0,0,N/A,41.6467014,-81.3840939
2755393,"November 14, 2023",Massachusetts,Springfield,31 Morgan St,1,3,0,0,0,N/A,42.1123146,-72.6022579
2753283,"November 12, 2023",Washington,Puyallup,11500 152nd St E,0,6,0,0,0,N/A,47.1179084,-122.2757894
2753565,"November 12, 2023",Texas,Pearland,1014 N Main St,1,4,0,0,1,N/A,29.5958472,-95.2870209
2753236,"November 11, 2023",Virginia,Portsmouth,3500 block of Commonwealth Ave,0,4,0,0,0,N/A,36.823255,-76.3445143
2752316,"November 10, 2023",Alabama,Birmingham,I-59 and Bush Blvd,0,4,0,0,1,N/A,33.5253871,-86.7208808
2752208,"November 10, 2023",Missouri,Independence,18801 East 39th St S,0,4,0,0,1,N/A,39.0455319,-94.3581187
2747768,"November 5, 2023",Arizona,Phoenix,4300 N 21st Dr,0,4,0,0,0,N/A,33.4986571,-112.1046301
2747938,"November 5, 2023",Indiana,Indianapolis,5905 Madison Ave,1,5,0,0,0,N/A,39.6807983,-86.1299192
2748473,"November 5, 2023",Texas,Hempstead,35028 Cameron Rd,0,7,0,0,0,N/A,30.1026461,-95.9703294
2748157,"November 5, 2023",Georgia,Atlanta,1090 Redford Dr SE,0,6,0,0,0,N/A,33.6870344,-84.3554116
2748070,"November 5, 2023",Washington,Tacoma,2708 6th Ave,2,3,0,0,1,N/A,47.2553512,-122.4718452
2747734,"November 5, 2023",Colorado,Denver,5514 E 33rd Ave,2,3,0,2,2,N/A,39.7635061,-104.9234583
2747153,"November 4, 2023",Ohio,Cleveland (Richmond Heights),500 block of Towne Ln,1,3,0,0,1,N/A,41.549461,-81.519147
2748287,"November 4, 2023",Texas,Galveston,2100 block of The Strand,0,6,0,0,1,N/A,29.3078887,-94.7922911
2746785,"November 3, 2023",Ohio,Cincinnati,Jones St and Wade St,1,5,0,0,0,N/A,39.1122617,-84.5240304
2744799,"November 1, 2023",Texas,Dallas,2300 block of 2nd Ave,0,5,0,0,0,N/A,32.770134,-96.7551126
2745105,"October 31, 2023",California,Salinas,301 Chaparral St,0,7,0,0,0,N/A,36.7030835,-121.6458149
2743289,"October 30, 2023",Minnesota,Minneapolis,901 Cedar Ave,0,4,0,0,0,N/A,44.9638473,-93.2469476
2743711,"October 29, 2023",North Carolina,Wilson,2331 US-301 S,0,4,0,0,1,N/A,35.6982568,-77.9313678
2742403,"October 29, 2023",Kansas,Dodge City,207 E Wyatt Earp Blvd,2,2,0,0,1,N/A,37.7524755,-100.0140197
2742030,"October 29, 2023",Florida,Tampa,1600 block of E 7th Ave,2,15,0,0,3,N/A,27.9603459,-82.441391
2742012,"October 29, 2023",Indiana,Indianapolis,5172 E 65th St,1,9,0,0,0,N/A,39.8762472,-86.0809972
2742160,"October 29, 2023",Georgia,Atlanta,120 Piedmont Ave NE,1,3,0,0,0,N/A,33.7574178,-84.3823043
2742143,"October 29, 2023",Illinois,Chicago,1258 S Pulaski Rd,0,15,0,0,1,N/A,41.8644735,-87.7254103
2743269,"October 29, 2023",Mississippi,Wiggins,195 Old Hwy 49 S,1,3,0,0,2,N/A,30.924273,-89.1724155
2743031,"October 29, 2023",California,Azusa,5400 block of N Banewell Ave,0,4,0,0,0,N/A,34.1112589,-117.9133015
2742572,"October 28, 2023",New Mexico,Las Cruces,3000 block of Dyer St,0,7,0,0,0,N/A,32.3053019,-106.7331652
2742231,"October 28, 2023",Louisiana,Lake Charles,Bruce Dr and Opelousas St,0,6,0,0,1,N/A,30.2422494,-93.1464968
2742471,"October 28, 2023",California,Chula Vista,2015 Birch Rd,0,4,0,0,1,N/A,32.6217232,-116.9655278
2742414,"October 28, 2023",Georgia,Decatur,3300 block of Glenwood Rd,0,4,0,0,0,N/A,33.7388902,-84.2831782
2741949,"October 28, 2023",Texas,Texarkana,700 block of N Stateline Ave,3,3,0,0,2,N/A,33.4272197,-94.0431055
2741453,"October 28, 2023",Illinois,Chicago,2000 block of N Lorel Ave,0,4,0,0,0,N/A,41.9180258,-87.7596381
2741772,"October 28, 2023",Maryland,Cumberland,20 S Mechanic St,1,3,0,0,1,N/A,39.6507572,-78.7627533
2746094,"October 27, 2023",Arkansas,Little Rock,7620 Baseline Rd,1,4,0,0,0,N/A,34.6700722,-92.3622756
2741490,"October 27, 2023",Ohio,Mansfield,810 Ferndale Rd,2,4,0,0,1,N/A,40.7363214,-82.5083262
2739575,"October 26, 2023",North Carolina,Clinton,10310 Garland Hwy,5,0,0,0,0,N/A,34.8654246,-78.3434859
2738185,"October 25, 2023",Maine,Lewiston,24 Mollison Way,18,13,1,0,0,N/A,44.12537,-70.1972127
2737798,"October 24, 2023",North Carolina,Greenville,1500 SW Greenville Blvd,1,3,0,0,2,N/A,35.5892507,-77.3501448
2736792,"October 23, 2023",Illinois,Chicago,6140 S Justine St,1,3,0,0,0,N/A,41.7819553,-87.6633178
2737647,"October 23, 2023",Colorado,Durango,149 S Camino del Rio,1,3,0,0,3,N/A,37.2606839,-107.8781659
2735504,"October 22, 2023",Mississippi,Meridian,2409 5th St,1,3,0,0,0,N/A,32.3626017,-88.7016291
2735299,"October 22, 2023",Arkansas,Pine Bluff,200 University Dr,1,3,0,0,4,N/A,34.2312783,-92.020164
2735026,"October 21, 2023",Texas,College Station,2501 Texas Ave S,0,4,0,0,1,N/A,30.6074442,-96.3070945
2735343,"October 21, 2023",Texas,Borger,718 N Main St,1,3,0,0,1,N/A,35.6737214,-101.3895472
2735073,"October 21, 2023",California,Santa Maria,1000 block of N School St,1,3,0,0,0,N/A,34.9622453,-120.4303318
2735271,"October 21, 2023",North Carolina,Fayetteville,1520 Slater Ave,1,3,0,0,1,N/A,35.0782236,-78.8973894
2735817,"October 21, 2023",Louisiana,Monroe,3100 block of Renwick St,1,5,0,0,2,N/A,32.5136155,-92.0819408
2735260,"October 21, 2023",California,Oakley,487 Shannon Way,1,3,0,0,1,N/A,37.9718456,-121.7269639
2734098,"October 20, 2023",Nebraska,Lincoln,13th St and O St,0,4,0,0,3,N/A,41.2084715,-95.9335191
2735403,"October 20, 2023",Louisiana,Alexandria,1900 block of Kelly St,0,4,0,0,2,N/A,31.3088239,-92.462652
2733549,"October 19, 2023",Washington,Toppenish,200 block of Pearne St,3,1,1,0,0,N/A,46.3787339,-120.3067482
2733136,"October 18, 2023",Ohio,Columbus,200 block of Winner Ave,0,4,0,0,1,N/A,39.9704749,-82.9659307
2732484,"October 17, 2023",Georgia,Augusta,2 Greene St,0,4,0,0,0,N/A,33.4668082,-81.9494189
2731511,"October 16, 2023",Maryland,Severn,1159 Reece Rd,0,4,0,0,0,N/A,39.1206387,-76.7084401
2731681,"October 16, 2023",California,Los Angeles,4410 Lankershim Blvd,3,1,0,0,0,N/A,34.1507873,-118.3657792
2731021,"October 15, 2023",South Carolina,Barnwell,Quail Rd and Patterson Rd,1,5,0,0,0,N/A,33.2402911,-81.398864
2730602,"October 15, 2023",Minnesota,Minneapolis,400 block of N 3rd Ave,0,4,0,0,0,N/A,44.9828835,-93.2751811
2729845,"October 14, 2023",Colorado,Denver,12445 E 39th Ave,3,3,0,0,0,N/A,39.7718284,-104.8437809
2730782,"October 13, 2023",Mississippi,Cleveland,1823 S Chrisman Ave,2,2,0,0,1,N/A,33.7208339,-90.7189715
2729811,"October 13, 2023",Missouri,Kansas City,E 10th St and Indiana Ave,0,5,0,0,0,N/A,39.1009404,-94.5830458
2728246,"October 12, 2023",Minnesota,Princeton,225 190th Ave NE,0,5,0,1,1,N/A,45.5708929,-93.7704633
2727876,"October 10, 2023",Wisconsin,Madison,116 Milky Way,1,3,0,0,0,N/A,43.0984949,-89.2805338
2725771,"October 8, 2023",Illinois,Chicago,316 W Erie St,0,8,0,0,0,N/A,41.8942047,-87.63637
2725838,"October 8, 2023",Pennsylvania,Indiana,640 N 5th Ave,1,8,0,0,0,N/A,40.6327847,-87.5824873
2726444,"October 8, 2023",Louisiana,Gonzales,616 N Tobey Ave,1,4,0,0,2,N/A,30.2483752,-90.9262417
2725206,"October 7, 2023",Illinois,Chicago,5012 N Winthrop Ave,0,4,0,0,0,N/A,41.9737006,-87.6581308
2725669,"October 7, 2023",California,Inglewood,3333 W Manchester Blvd,2,3,0,0,0,N/A,33.9602605,-118.3298481
2725422,"October 6, 2023",Nevada,Reno,10640 N McCarran Blvd,0,7,0,0,0,N/A,39.5379947,-119.8622079
2725126,"October 6, 2023",South Carolina,Florence,1100 block of Oakland Ave,0,4,0,0,0,N/A,34.2093443,-79.7561827
2725133,"October 6, 2023",District of Columbia,Washington,100 block of Quincy Pl NE,0,5,0,0,0,N/A,38.9118464,-77.0065125
2723247,"October 4, 2023",Pennsylvania,Philadelphia,7500 block of Whitaker Ave,0,4,1,0,0,N/A,40.0606069,-75.0740839
2723237,"October 4, 2023",Minnesota,Saint Paul,1200 block of Hazelwood St,1,3,0,0,0,N/A,44.9775271,-93.0354484
2723347,"October 4, 2023",California,Los Angeles,S Central Ave and E 90th St,1,4,0,0,0,N/A,33.9547329,-118.2558189
2722363,"October 3, 2023",Maryland,Baltimore,1800 Argonne Dr,0,5,0,0,2,N/A,39.3406166,-76.5846835
2720893,"October 2, 2023",Pennsylvania,Philadelphia,6115 Shelbourne St,3,1,1,0,0,N/A,40.0476693,-75.1010616
2720910,"October 1, 2023",Ohio,Toledo,500 block of Leach St,0,4,0,0,1,N/A,41.6316453,-83.5204468
2720112,"October 1, 2023",Kentucky,Lexington,125 N Mill St,0,4,0,0,1,N/A,38.048614,-84.4984879
2720476,"October 1, 2023",Illinois,Chicago,50 block of S Whipple St,2,2,0,0,0,N/A,41.8799604,-87.7022673
2720136,"October 1, 2023",Nebraska,Omaha,N 24th St and Decatur St,1,5,0,0,0,N/A,41.2756205,-95.9471508
2720311,"October 1, 2023",Texas,Houston,8700 block of Cypressbrook Dr,2,2,0,0,1,N/A,29.9032149,-95.6269633
2720526,"October 1, 2023",New Jersey,Jersey City,260 Culver Ave,0,5,0,0,0,N/A,40.7157718,-74.0943443
2720419,"September 30, 2023",Texas,Laredo,717 E Travis St,0,4,0,0,0,N/A,27.5293479,-99.4889321
2720128,"September 30, 2023",California,San Pedro,1230 N Park Western Dr,1,3,0,0,1,N/A,33.7570378,-118.2992295
2719793,"September 29, 2023",Louisiana,Lake Charles,2212 Broad St,1,3,0,0,1,N/A,30.2272654,-93.1878886
2717131,"September 27, 2023",District of Columbia,Washington,2423 14th St NE,2,3,0,0,0,N/A,38.9222529,-76.985109
2715316,"September 25, 2023",Texas,Dallas,4800 block of Elsie Faye Heggins St,1,3,0,0,1,N/A,32.7751562,-96.7397743
2715722,"September 25, 2023",Florida,Jacksonville,4229 Moncrief Rd W,0,6,0,0,0,N/A,30.3897303,-81.715247
2714225,"September 24, 2023",Oklahoma,Oklahoma City,SW 26th St and S Agnew Ave,0,4,0,0,0,N/A,35.4382834,-97.5128041
2714677,"September 24, 2023",South Carolina,Columbia,225 Saddletrail Rd,3,1,0,0,3,N/A,34.0963046,-81.035721
2714319,"September 23, 2023",Florida,Jacksonville,8846 A C Skinner Pkwy,3,1,0,0,0,N/A,30.244595,-81.5526167
2713920,"September 23, 2023",Virginia,Chesapeake,1300 block of Drayton Rd,1,4,0,0,1,N/A,36.815735,-76.2563646
2714462,"September 23, 2023",Tennessee,Covington,2951 Hwy 51 N,1,4,0,0,0,N/A,35.6052561,-89.6312844
2713404,"September 23, 2023",California,Downey,11018 Downey Ave,0,4,0,0,1,N/A,33.9413927,-118.131826
2714081,"September 23, 2023",District of Columbia,Washington,1360 H St NE,1,3,0,0,0,N/A,38.9003795,-76.9862789
2713409,"September 22, 2023",California,Pomona,1500 E 1st St,1,4,0,0,0,N/A,34.0589281,-117.7258832
2713882,"September 22, 2023",Minnesota,Minneapolis,Lake St and Lyndale Ave,0,4,0,0,0,N/A,44.948362,-93.2779426
2710366,"September 18, 2023",North Carolina,Spring Lake,214 S 6th St,1,3,0,0,0,N/A,35.1664188,-78.9672706
2709172,"September 18, 2023",North Carolina,Charlotte,200 block of N Tryon St,0,4,0,0,0,N/A,35.227996,-80.8416807
2708996,"September 17, 2023",Massachusetts,Boston,50 Ames St,0,5,0,0,2,N/A,42.2897544,-71.0853412
2708659,"September 17, 2023",Texas,El Paso,12300 Tierra Inca Dr,2,3,0,1,1,N/A,31.7968872,-106.2624603
2709153,"September 17, 2023",Illinois,Romeoville,512 Concord Ave,5,0,1,0,0,N/A,41.6491043,-88.0830891
2708490,"September 16, 2023",Indiana,South Bend,Huron St and Philippa St,0,4,0,0,2,N/A,41.6666,-86.2821259
2708514,"September 16, 2023",Colorado,Denver,1946 Market St,0,5,0,0,1,N/A,39.7532393,-104.9936434
2710554,"September 15, 2023",Mississippi,Tchula,14592 Martin Luther King Dr,1,6,0,0,0,N/A,33.1888304,-90.223207
2706325,"September 13, 2023",Pennsylvania,Philadelphia,W York St and N Marshall St,0,4,0,0,0,N/A,39.9878759,-75.1440028
2704430,"September 11, 2023",Florida,Palm Bay,1200 Hadley Cir SE,0,4,0,0,0,N/A,27.9861433,-80.6355532
2703680,"September 10, 2023",Michigan,Detroit,8600 block of Rosemont Ave,2,2,0,0,0,N/A,42.3561199,-83.2185808
2703436,"September 10, 2023",Indiana,Indianapolis,800 block of W 29th St,0,5,0,0,0,N/A,39.8082952,-86.172971
2704593,"September 10, 2023",New Jersey,Jersey City,Martin Luther King Dr and Orient Ave,0,5,0,0,0,N/A,40.7104215,-74.0912443
2702902,"September 9, 2023",Illinois,Chicago,6500 block of S King Dr,0,4,0,0,0,N/A,41.7763713,-87.6158996
2703975,"September 9, 2023",South Carolina,Rock Hill,800 block of Brunswick Dr,0,4,0,0,2,N/A,34.8920619,-81.0411133
2701771,"September 7, 2023",Texas,Dallas,5300 block of Colonial Ave,1,3,0,0,1,N/A,32.74428,-96.758295
2700661,"September 6, 2023",New York,Brooklyn,56 Marcus Garvey Blvd,0,4,0,0,3,N/A,40.6974392,-73.9418113
2701037,"September 6, 2023",Mississippi,Jackson,3400 block of Lampton Ave,1,3,0,0,1,N/A,32.3469391,-90.1937563
2701233,"September 6, 2023",Texas,El Paso (Socorro),253 Flor Margarita Blvd,0,4,0,0,0,N/A,31.6197807,-106.2714503
2699229,"September 5, 2023",Illinois,Chicago,4718 W Gladys Ave,0,4,0,0,0,N/A,41.8761673,-87.7435062
2699475,"September 4, 2023",Georgia,Dublin,100 block of E Jackson St,1,3,0,0,3,N/A,32.539585,-82.904667
2698496,"September 4, 2023",Alabama,Birmingham,930 5th Ave N,2,3,0,0,0,N/A,33.5116655,-86.822303
2698171,"September 3, 2023",Georgia,Atlanta,3516 Adkins Rd NW,0,5,1,0,0,N/A,33.7724944,-84.5050158
2698160,"September 3, 2023",Illinois,Freeport,300 block of E Pleasant St,1,3,0,0,0,N/A,42.2931773,-89.6134732
2698786,"September 3, 2023",North Carolina,High Point,2900 block of Creekview Ct,1,3,0,0,0,N/A,35.9867603,-79.9790013
2698107,"September 3, 2023",Texas,Galveston,4002 Mendocino Dr,2,2,0,0,0,N/A,29.1144459,-95.0848739
2697278,"September 2, 2023",Massachusetts,Lynn,189 Essex St,2,5,0,0,0,N/A,42.4721777,-70.9340719
2695354,"August 30, 2023",Illinois,Peoria,2217 W Marquette Ave,1,4,0,0,0,N/A,40.6769974,-89.6287777
2695977,"August 30, 2023",Texas,Houston,2800 block of Chimney Rock Rd,0,4,0,0,0,N/A,29.736477,-95.4766366
2694045,"August 29, 2023",New York,Rochester,15 Savannah St,0,4,0,0,0,N/A,43.1543692,-77.5990628
2692290,"August 27, 2023",Ohio,Mansfield,137 Blymyer Ave,1,3,0,0,2,N/A,40.7549353,-82.5246635
2691802,"August 27, 2023",Kentucky,Louisville,301 Market St,2,4,0,0,1,N/A,38.2545923,-85.7479442
2692120,"August 27, 2023",Michigan,Detroit,11644 Cloverdale St,1,4,0,0,0,N/A,42.3740181,-83.1474053
2691769,"August 27, 2023",Ohio,Cleveland,11500 block of St Mark Ave,0,4,0,0,0,N/A,41.4582177,-81.7673547
2692512,"August 27, 2023",Colorado,Pueblo,1200 block of Berwind Ave,1,3,0,0,0,N/A,38.2460779,-104.608957
2691275,"August 26, 2023",Utah,Orem,360 S State St,0,5,0,5,5,N/A,40.2914448,-111.6932747
2690924,"August 26, 2023",Massachusetts,Boston,10 Talbot Ave,0,7,0,1,3,N/A,42.294877,-71.0868252
2692026,"August 26, 2023",Mississippi,Ripley,100 block of Peacock Holler,0,4,0,0,1,N/A,34.7439651,-88.9540238
2690914,"August 25, 2023",Florida,Tallahassee,1303 Ocala Rd,0,4,0,0,0,N/A,30.4577976,-84.3174068
2690809,"August 25, 2023",California,Pasadena,151 E Orange Grove Blvd,0,5,0,0,0,N/A,34.1586439,-118.1474161
2690239,"August 24, 2023",Ohio,Hartville,13305 Carnation Ave NW,4,0,1,0,0,N/A,40.9808515,-81.3618328
2688942,"August 23, 2023",California,Trabuco Canyon,19152 Santiago Canyon Rd,3,5,1,0,0,N/A,33.6838475,-117.6202888
2688888,"August 23, 2023",Ohio,Warren (Howland),Highlawn Ave SE,0,4,1,0,0,N/A,41.2057529,-80.778652
2688256,"August 22, 2023",Illinois,Chicago,1521 S Trumbull Ave,1,3,0,0,0,N/A,41.8601527,-87.7113239
2686943,"August 21, 2023",Pennsylvania,Upper Darby,635 Long Lane,1,3,0,0,0,N/A,39.9496769,-75.2613878
2687693,"August 21, 2023",New York,Valley Stream,89 Ocean Ave,1,3,0,0,3,N/A,40.6765222,-73.7262711
